split,index,image_id,question,answer,question_type
train,16543,cl8k2u1qh1ew708324e3xe7p9,"What is the size of the polyp, what colors are the abnormalities, and how many instruments are visible in the image?","the polyp measures 5 to 10 millimeters, with lesions exhibiting flesh and red hues, and one instrument is present in the image.",Color
train,16554,cla820gmys6fb071u2ebz8kde,"Where in the image are the abnormalities located, what colors are they, and is there any instrument visible?","abnormalities are scattered across multiple regions including central and upper areas with pink and red hues, and no instrument is visible.",Color
train,16558,clb0kvxwl92co074yen9odmy7,What procedure is depicted in the image and what are the colors of the observed abnormality?,procedure is gastroscopy with multiple colored lesions noted,Color
train,16571,clb0kvxv990as074y6lv8euza,"How many polyps are present, were all polyps removed, and what colors are the abnormalities observed in the image?","no polyps are visible, no removal was performed, and the abnormalities show pink, red, and white discoloration.",Color
train,16580,cla820gmes5mf071u7mhk0wpr,What color is the abnormality and what is the size of the polyp?,"lesion shows pink and red areas, no polyp noted",Color
train,16605,clb0kvxvt916o074yf7wlgcz9,What colors are observed in the abnormal areas?,"pink, red, and white areas noted",Color
train,16612,cla820glzs54n071u2ojhbs6l,"What is the size, color, and location of any abnormalities or instruments seen in the image?",no polyp or visible instruments were identified in the image.,Color
train,16614,cla820glcs48f071uaeot7zw6,Where is the instrument located in the image and what colors are associated with the abnormality?,"no instrument is visible in the gastrointestinal tract. multiple colors including pink, red, and white are present in the abnormal area.",Color
train,16627,cla820gn5s6lj071ughv62ynq,"What are the colors of the abnormality, where is the anatomical landmark located, and are all polyps removed?","abnormalities show multiple colors including pink, red, yellow, and orange; no anatomical landmark is identified; polyp removal status is not applicable.",Color
train,16629,cl8k2u1q51ej7083275gsbyd7,What procedure is depicted in the image and what are the colors of the abnormalities seen?,"findings are consistent with a colonoscopic view showing multiple lesions of varying colors including white, red, and flesh-toned areas.",Color
train,16630,clb0kvxwf924k074y775tdmxw,"Where in the image are the abnormalities located, what colors are they, and how many instruments are visible?","abnormalities are scattered across multiple regions including central, upper, and lower areas, presenting as pink, red, and white lesions, with no instruments visible in the image.",Color
train,16634,clb0lbwz8dovw086u05yk7u55,How many findings are present and what is the color of the abnormality?,two distinct findings observed with pink-colored lesions,Color
train,16636,cla820gl3s3t3071udcwfd8g1,"How many findings are present, what colors are the abnormalities, and is the removal of polyps relevant?","one finding is present with abnormalities showing pink, red, and white colors, and polyp removal is not relevant.",Color
train,16653,cla820gmus6aj071ued5vd2yg,What are the colors of the observed abnormalities?,pink and red lesions noted,Color
train,16662,clb0kvxvy91e0074ya1rrfq1b,"How many abnormalities are present, what colors are they, and what type of procedure was performed to obtain this image?","two distinct findings observed, exhibiting pink, red, and white discoloration, acquired during a gastroscopy procedure.",Color
train,16675,cla820gl9s42z071uhd2r9pt1,What colors are observed in the abnormal areas?,"pink, red, and white lesions noted",Color
train,16687,clb0lbwyndocg086uas3yfl2g,What colors are observed in the abnormal area?,flesh-colored and red lesions noted,Color
train,16689,cl8k2u1qw1fd3083242j48a4g,"What procedure is shown in the image, what colors are the abnormalities, and how many findings are present?",the image is from a colonoscopy showing multiple colored lesions with one distinct finding.,Color
train,16736,cl8k2u1r81fqf0832bpisg94f,What color is the abnormality and how many instruments are visible in the image?,multiple erythematous and pinkish lesions are present with no instruments visible,Color
train,16750,cl8k2u1s11gor08320n3q649e,What colors are observed in the abnormal areas?,"multiple colored lesions including pink, red, and yellow",Color
train,16767,cl8k2u1px1e7f0832f48wf38s,What color is the abnormality and where is it located in the image?,pink-colored lesion is scattered across central and lower regions,Color
train,16772,cl8k2u1ri1g830832e6x32623,What color is the abnormality and how many polyps are present in the image?,focal pink-appearing lesion noted with a single polyp observed,Color
train,16785,cla820gmls5x3071uarebhqit,What colors are observed in the abnormal areas?,"red, pink, and white areas noted",Color
train,16794,clb0kvxvy91e4074y9qrufwsq,"What colors are observed in the abnormal areas, and are there any instruments present in the image?","multiple red and white lesions noted, no instruments visualized",Color
train,16795,clb0kvxv990bo074y3b8wb3wt,"What color abnormalities, if any, are present, what type of polyp is seen, and are there any signs of esophagitis in the image?","multiple colored lesions, no polyps, and evidence of esophageal inflammation are present.",Color
train,16809,clb0kvxvz91eo074y90b2gp6k,"How many instruments are visible, is there a green/black box artifact, and what colors are present in the abnormality?","no instruments are visible, no green or black box artifacts are present, and multiple colors including pink, red, and white are observed.",Color
train,16833,cla820gn4s6jf071u812y5qtt,"How many findings are present, what colors are the abnormalities, and what type of polyp is observed?","one finding is present, with abnormalities showing pink, red, and yellow colors, and no polyp is identified.",Color
train,16838,cl8k2u1s11gpf0832hipmbz0n,What colors are observed in the abnormal findings?,"multiple lesions showing pink, yellow, and brown discoloration",Color
train,16845,cla820glks4l7071u8901dvq0,What are the colors of the observed abnormalities?,multiple areas showing pink and red discoloration,Color
train,16849,clb0kvxva90cc074y4mc5gnex,What color is the abnormality and how many instruments are present in the image?,"multiple lesions exhibiting pink, red, and white discoloration are present with no visible instruments.",Color
train,16855,cla820gmes5mf071u7mhk0wpr,"What color is the abnormality, how many instruments are present, and are there any instruments visible in the image?","no instruments are visible, and the abnormality shows pink and red discoloration.",Color
train,16871,clb0kvxw491mc074y5oc59auw,What colors and locations are observed for the abnormality in the image?,multiple colored lesions distributed across central and upper regions,Color
train,16885,clb0kvxut8zp8074y37byce47,What color is the anatomical landmark and where in the image is the abnormality?,"multiple colors including pink, red, and white are observed, with abnormalities distributed across central and upper regions.",Color
train,16891,clb0kvxw291jw074yhz7mh2f0,"What color are the abnormalities, how many instruments are visible, and is the removal status of polyps relevant?","abnormalities exhibit varied colors including pink, red, and white, no instruments are visible, and polyp removal status is not relevant.",Color
